Team,BGR,,Team,KAERI,,Team,NARI,,Team,NWMO,,Team,SSM-UU,,Team,SURAO,,Team,CNSC
Problem,4-Fracture,,Problem,4-Fracture,,Problem,4-Fracture,,Problem,4-Fracture,,Problem,4-Fracture,,Problem,4-Fracture,,Problem,4-Fracture 
Section,5.2.4,,Section,5.2.4,,Section,5.2.4,,Section,5.2.4,,Section,5.2.4,,Section,5.2.4,,Section,5.2.4
Sim ID,4BGR-DA,,Sim ID,4KAERI-DA,,Sim ID,4NARI-EP,,Sim ID,4NWMO-DA,,Sim ID,4SSM-UU-DA,,Sim ID,4SURAO-EA,,Sim ID,4CNSC-DA
Approach,DFN ADE,,Approach,DFN,,Approach,ECPM & Particle tracking,,Approach,DFN ADE (COMSOL),,Approach,DFN,,Approach,CPM with zero matrix porosity,,Approach,With COMSOL ver 6.0
,,,,,,,,,,,,,,,,,,conservative,
Time [y],Tracer Cum_M_inj_out/Cum_M_inj,,Time [y],Tracer Cum_M_inj_out/Cum_M_inj,,Time [y],Tracer Cum_M_inj_out/Cum_M_inj,,Time [y],Tracer Cum_M_inj_out/Cum_M_inj,,Time [y],Tracer Cum_M_inj_out/Cum_M_inj,,Time [y],Tracer Cum_M_inj_out/Cum_M_inj,,Time [y],Tracer Cum_M_inj_out/Cum_M_inj
,,,,,,9.74E-01,4.51E-01,,4.354576834,0.961404201,,,,,,,,,
,,,,,,9.74E-01,4.51E-01,,4.366275554,0.961534582,,,,,,,,,
,,,,,,9.74E-01,4.51E-01,,4.377974275,0.961664247,,,,,,,,,
,,,,,,9.74E-01,4.51E-01,,4.389672995,0.961793196,,,,,,,,,
,,,,,,9.74E-01,4.51E-01,,4.401371715,0.961921427,,,,,,,,,
,,,,,,9.74E-01,4.51E-01,,4.413070435,0.96204894,,,,,,,,,
,,,,,,9.74E-01,4.51E-01,,4.424769156,0.962175735,,,,,,,,,
,,,,,,9.74E-01,4.52E-01,,4.436467876,0.962301818,,,,,,,,,
,,,,,,9.74E-01,4.52E-01,,4.448166596,0.96242719,,,,,,,,,
,,,,,,9.74E-01,4.52E-01,,4.459865317,0.962551856,,,,,,,,,
,,,,,,9.74E-01,4.52E-01,,4.471564037,0.962675815,,,,,,,,,
,,,,,,9.74E-01,4.52E-01,,4.483262757,0.962799067,,,,,,,,,
,,,,,,9.74E-01,4.52E-01,,4.494961477,0.962921611,,,,,,,,,
,,,,,,9.74E-01,4.52E-01,,4.506660198,0.963043446,,,,,,,,,
,,,,,,9.74E-01,4.52E-01,,4.518358918,0.963164571,,,,,,,,,
,,,,,,9.74E-01,4.52E-01,,4.530057638,0.963284987,,,,,,,,,
,,,,,,9.74E-01,4.52E-01,,4.541756358,0.963404693,,,,,,,,,
,,,,,,9.74E-01,4.53E-01,,4.553455079,0.963523691,,,,,,,,,
,,,,,,9.74E-01,4.53E-01,,4.565153799,0.96364198,,,,,,,,,
,,,,,,9.74E-01,4.53E-01,,4.576852519,0.963759559,,,,,,,,,
,,,,,,9.74E-01,4.53E-01,,4.58855124,0.963876429,,,,,,,,,
,,,,,,9.74E-01,4.53E-01,,4.60024996,0.963992592,,,,,,,,,
,,,,,,9.74E-01,4.53E-01,,4.61194868,0.96410805,,,,,,,,,
,,,,,,9.74E-01,4.53E-01,,4.6236474,0.964222806,,,,,,,,,
,,,,,,9.74E-01,4.53E-01,,4.635346121,0.964336865,,,,,,,,,
,,,,,,9.74E-01,4.53E-01,,4.647044841,0.96445023,,,,,,,,,
,,,,,,9.74E-01,4.53E-01,,4.658743561,0.964562903,,,,,,,,,
,,,,,,9.74E-01,4.54E-01,,4.670442281,0.964674887,,,,,,,,,
,,,,,,9.74E-01,4.54E-01,,4.682141002,0.964786184,,,,,,,,,
,,,,,,9.74E-01,4.54E-01,,4.693839722,0.964896792,,,,,,,,,
,,,,,,9.74E-01,4.54E-01,,4.705538442,0.965006714,,,,,,,,,
,,,,,,9.74E-01,4.54E-01,,4.717237163,0.965115949,,,,,,,,,
,,,,,,9.74E-01,4.54E-01,,4.728935883,0.9652245,,,,,,,,,
,,,,,,9.74E-01,4.54E-01,,4.740634603,0.96533237,,,,,,,,,
,,,,,,9.74E-01,4.54E-01,,4.752333323,0.965439561,,,,,,,,,
,,,,,,9.74E-01,4.54E-01,,4.764032044,0.965546077,,,,,,,,,
,,,,,,9.74E-01,4.54E-01,,4.775730764,0.965651922,,,,,,,,,
,,,,,,9.74E-01,4.55E-01,,4.787429484,0.965757103,,,,,,,,,
,,,,,,9.74E-01,4.55E-01,,4.799128204,0.965861624,,,,,,,,,
,,,,,,9.74E-01,4.55E-01,,4.810826925,0.965965491,,,,,,,,,
,,,,,,9.74E-01,4.55E-01,,4.822525645,0.966068709,,,,,,,,,
,,,,,,9.74E-01,4.55E-01,,4.834224365,0.966171282,,,,,,,,,
,,,,,,9.74E-01,4.55E-01,,4.845923085,0.966273213,,,,,,,,,
,,,,,,9.75E-01,4.55E-01,,4.857621806,0.966374505,,,,,,,,,
,,,,,,9.75E-01,4.55E-01,,4.869320526,0.966475164,,,,,,,,,
,,,,,,9.75E-01,4.55E-01,,4.881019246,0.966575195,,,,,,,,,
,,,,,,9.75E-01,4.55E-01,,4.892717967,0.966674605,,,,,,,,,
,,,,,,9.75E-01,4.56E-01,,4.904416687,0.966773402,,,,,,,,,
,,,,,,9.75E-01,4.56E-01,,4.916115407,0.966871593,,,,,,,,,
,,,,,,9.75E-01,4.56E-01,,4.927814127,0.966969184,,,,,,,,,
,,,,,,9.75E-01,4.56E-01,,4.939512848,0.967066181,,,,,,,,,
,,,,,,9.75E-01,4.56E-01,,4.951211568,0.967162591,,,,,,,,,
,,,,,,9.75E-01,4.56E-01,,4.962910288,0.96725842,,,,,,,,,
,,,,,,9.75E-01,4.56E-01,,4.974609008,0.967353673,,,,,,,,,
,,,,,,9.75E-01,4.56E-01,,4.986307729,0.967448355,,,,,,,,,
,,,,,,9.75E-01,4.56E-01,,4.998006449,0.967542468,,,,,,,,,
,,,,,,9.75E-01,4.56E-01,,5.009705169,0.967636015,,,,,,,,,
,,,,,,9.75E-01,4.57E-01,,5.02140389,0.967728997,,,,,,,,,
,,,,,,9.75E-01,4.57E-01,,5.03310261,0.967821416,,,,,,,,,
,,,,,,9.75E-01,4.57E-01,,5.04480133,0.967913276,,,,,,,,,
,,,,,,9.75E-01,4.57E-01,,5.05650005,0.968004579,,,,,,,,,
,,,,,,9.75E-01,4.57E-01,,5.068198771,0.968095326,,,,,,,,,
,,,,,,9.75E-01,4.57E-01,,5.079897491,0.968185522,,,,,,,,,
,,,,,,9.75E-01,4.57E-01,,5.091596211,0.968275171,,,,,,,,,
,,,,,,9.75E-01,4.57E-01,,5.103294931,0.968364278,,,,,,,,,
,,,,,,9.75E-01,4.57E-01,,5.114993652,0.96845285,,,,,,,,,
,,,,,,9.75E-01,4.57E-01,,5.126692372,0.968540893,,,,,,,,,
,,,,,,9.75E-01,4.58E-01,,5.138391092,0.968628414,,,,,,,,,
,,,,,,9.75E-01,4.58E-01,,5.150089813,0.968715419,,,,,,,,,
,,,,,,9.75E-01,4.58E-01,,5.161788533,0.968801913,,,,,,,,,
,,,,,,9.75E-01,4.58E-01,,5.173487253,0.968887902,,,,,,,,,
,,,,,,9.75E-01,4.58E-01,,5.185185973,0.968973388,,,,,,,,,
,,,,,,9.75E-01,4.58E-01,,5.196884694,0.969058373,,,,,,,,,
,,,,,,9.75E-01,4.58E-01,,5.208583414,0.96914286,,,,,,,,,
,,,,,,9.75E-01,4.58E-01,,5.220282134,0.969226851,,,,,,,,,
,,,,,,9.75E-01,4.58E-01,,5.231980854,0.969310348,,,,,,,,,
,,,,,,9.75E-01,4.58E-01,,5.243679575,0.969393353,,,,,,,,,
,,,,,,9.75E-01,4.59E-01,,5.255378295,0.969475867,,,,,,,,,
,,,,,,9.75E-01,4.59E-01,,5.267077015,0.969557891,,,,,,,,,
,,,,,,9.75E-01,4.59E-01,,5.278775736,0.969639428,,,,,,,,,
,,,,,,9.75E-01,4.59E-01,,5.290474456,0.969720477,,,,,,,,,
,,,,,,9.75E-01,4.59E-01,,5.302173176,0.969801037,,,,,,,,,
,,,,,,9.75E-01,4.59E-01,,5.313871896,0.969881108,,,,,,,,,
,,,,,,9.75E-01,4.59E-01,,5.325570617,0.969960687,,,,,,,,,
,,,,,,9.75E-01,4.59E-01,,5.337269337,0.970039774,,,,,,,,,
,,,,,,9.75E-01,4.59E-01,,5.348968057,0.97011837,,,,,,,,,
,,,,,,9.75E-01,4.59E-01,,5.360666777,0.970196477,,,,,,,,,
,,,,,,9.75E-01,4.60E-01,,5.372365498,0.970274097,,,,,,,,,
,,,,,,9.75E-01,4.60E-01,,5.384064218,0.970351236,,,,,,,,,
,,,,,,9.75E-01,4.60E-01,,5.395762938,0.970427899,,,,,,,,,
,,,,,,9.75E-01,4.60E-01,,5.407461659,0.970504092,,,,,,,,,
,,,,,,9.75E-01,4.60E-01,,5.419160379,0.970579821,,,,,,,,,
,,,,,,9.76E-01,4.60E-01,,5.430859099,0.970655092,,,,,,,,,
,,,,,,9.76E-01,4.60E-01,,5.442557819,0.970729909,,,,,,,,,
,,,,,,9.76E-01,4.60E-01,,5.45425654,0.970804277,,,,,,,,,
,,,,,,9.76E-01,4.60E-01,,5.46595526,0.970878197,,,,,,,,,
,,,,,,9.76E-01,4.60E-01,,5.47765398,0.970951672,,,,,,,,,
,,,,,,9.76E-01,4.61E-01,,5.4893527,0.971024703,,,,,,,,,
,,,,,,9.76E-01,4.61E-01,,5.501051421,0.971097293,,,,,,,,,
,,,,,,9.76E-01,4.61E-01,,5.512750141,0.971169445,,,,,,,,,
,,,,,,9.76E-01,4.61E-01,,5.524448861,0.971241161,,,,,,,,,
,,,,,,9.76E-01,4.61E-01,,5.536147581,0.971312443,,,,,,,,,
,,,,,,9.76E-01,4.61E-01,,5.547846302,0.971383296,,,,,,,,,
,,,,,,9.76E-01,4.61E-01,,5.559545022,0.971453721,,,,,,,,,
,,,,,,9.76E-01,4.61E-01,,5.571243742,0.971523723,,,,,,,,,
,,,,,,9.76E-01,4.61E-01,,5.582942463,0.971593305,,,,,,,,,
,,,,,,9.76E-01,4.61E-01,,5.594641183,0.971662469,,,,,,,,,
,,,,,,9.76E-01,4.62E-01,,5.606339903,0.971731218,,,,,,,,,
,,,,,,9.76E-01,4.62E-01,,5.618038623,0.971799555,,,,,,,,,
,,,,,,9.76E-01,4.62E-01,,5.629737344,0.971867482,,,,,,,,,
,,,,,,9.76E-01,4.62E-01,,5.641436064,0.971935004,,,,,,,,,
,,,,,,9.76E-01,4.62E-01,,5.653134784,0.972002125,,,,,,,,,
,,,,,,9.76E-01,4.62E-01,,5.664833504,0.972068851,,,,,,,,,
,,,,,,9.76E-01,4.62E-01,,5.676532225,0.972135186,,,,,,,,,
,,,,,,9.76E-01,4.62E-01,,5.688230945,0.972201135,,,,,,,,,
,,,,,,9.76E-01,4.62E-01,,5.699929665,0.972266705,,,,,,,,,
,,,,,,9.76E-01,4.62E-01,,5.711628386,0.9723319,,,,,,,,,
,,,,,,9.76E-01,4.63E-01,,5.723327106,0.972396727,,,,,,,,,
,,,,,,9.76E-01,4.63E-01,,5.735025826,0.972461192,,,,,,,,,
,,,,,,9.76E-01,4.63E-01,,5.746724546,0.972525299,,,,,,,,,
,,,,,,9.76E-01,4.63E-01,,5.758423267,0.972589053,,,,,,,,,
,,,,,,9.76E-01,4.63E-01,,5.770121987,0.972652455,,,,,,,,,
,,,,,,9.76E-01,4.63E-01,,5.781820707,0.972715507,,,,,,,,,
,,,,,,9.76E-01,4.63E-01,,5.793519427,0.97277821,,,,,,,,,
,,,,,,9.76E-01,4.63E-01,,5.805218148,0.972840567,,,,,,,,,
,,,,,,9.76E-01,4.63E-01,,5.816916868,0.972902579,,,,,,,,,
,,,,,,9.76E-01,4.63E-01,,5.828615588,0.972964247,,,,,,,,,
,,,,,,9.76E-01,4.64E-01,,5.840314309,0.973025577,,,,,,,,,
,,,,,,9.76E-01,4.64E-01,,5.852013029,0.973086569,,,,,,,,,
,,,,,,9.76E-01,4.64E-01,,5.863711749,0.973147227,,,,,,,,,
,,,,,,9.76E-01,4.64E-01,,5.875410469,0.973207553,,,,,,,,,
,,,,,,9.76E-01,4.64E-01,,5.88710919,0.973267547,,,,,,,,,
,,,,,,9.76E-01,4.64E-01,,5.89880791,0.973327211,,,,,,,,,
,,,,,,9.76E-01,4.64E-01,,5.91050663,0.973386545,,,,,,,,,
,,,,,,9.76E-01,4.64E-01,,5.92220535,0.973445551,,,,,,,,,
,,,,,,9.76E-01,4.64E-01,,5.933904071,0.973504232,,,,,,,,,
,,,,,,9.76E-01,4.64E-01,,5.945602791,0.97356259,,,,,,,,,
,,,,,,9.76E-01,4.65E-01,,5.957301511,0.973620627,,,,,,,,,
,,,,,,9.77E-01,4.65E-01,,5.969000232,0.973678345,,,,,,,,,
,,,,,,9.77E-01,4.65E-01,,5.980698952,0.973735748,,,,,,,,,
,,,,,,9.77E-01,4.65E-01,,5.992397672,0.973792839,,,,,,,,,
,,,,,,9.77E-01,4.65E-01,,6.004096392,0.973849621,,,,,,,,,
,,,,,,9.77E-01,4.65E-01,,6.015795113,0.973906098,,,,,,,,,
,,,,,,9.77E-01,4.65E-01,,6.027493833,0.973962273,,,,,,,,,
,,,,,,9.77E-01,4.65E-01,,6.039192553,0.974018149,,,,,,,,,
,,,,,,9.77E-01,4.65E-01,,6.050891273,0.97407373,,,,,,,,,
,,,,,,9.77E-01,4.65E-01,,6.062589994,0.974129019,,,,,,,,,
,,,,,,9.77E-01,4.66E-01,,6.074288714,0.974184017,,,,,,,,,
,,,,,,9.77E-01,4.66E-01,,6.085987434,0.974238729,,,,,,,,,
,,,,,,9.77E-01,4.66E-01,,6.097686154,0.974293158,,,,,,,,,
,,,,,,9.77E-01,4.66E-01,,6.109384875,0.974347305,,,,,,,,,
,,,,,,9.77E-01,4.66E-01,,6.121083595,0.974401175,,,,,,,,,
,,,,,,9.77E-01,4.66E-01,,6.132782315,0.974454769,,,,,,,,,
,,,,,,9.77E-01,4.66E-01,,6.144481036,0.97450809,,,,,,,,,
,,,,,,9.77E-01,4.66E-01,,6.156179756,0.974561139,,,,,,,,,
,,,,,,9.77E-01,4.66E-01,,6.167878476,0.974613918,,,,,,,,,
,,,,,,9.77E-01,4.66E-01,,6.179577196,0.97466643,,,,,,,,,
,,,,,,9.77E-01,4.67E-01,,6.191275917,0.974718674,,,,,,,,,
,,,,,,9.77E-01,4.67E-01,,6.202974637,0.974770653,,,,,,,,,
,,,,,,9.77E-01,4.67E-01,,6.214673357,0.974822368,,,,,,,,,
,,,,,,9.77E-01,4.67E-01,,6.226372077,0.974873822,,,,,,,,,
,,,,,,9.77E-01,4.67E-01,,6.238070798,0.974925017,,,,,,,,,
,,,,,,9.77E-01,4.67E-01,,6.249769518,0.974975954,,,,,,,,,
,,,,,,9.77E-01,4.67E-01,,6.261468238,0.975026636,,,,,,,,,
,,,,,,9.77E-01,4.67E-01,,6.273166959,0.975077065,,,,,,,,,
,,,,,,9.77E-01,4.67E-01,,6.284865679,0.975127241,,,,,,,,,
,,,,,,9.77E-01,4.67E-01,,6.296564399,0.975177167,,,,,,,,,
,,,,,,9.77E-01,4.68E-01,,6.308263119,0.975226844,,,,,,,,,
,,,,,,9.77E-01,4.68E-01,,6.31996184,0.975276275,,,,,,,,,
,,,,,,9.77E-01,4.68E-01,,6.33166056,0.975325464,,,,,,,,,
,,,,,,9.77E-01,4.68E-01,,6.34335928,0.975374413,,,,,,,,,
,,,,,,9.77E-01,4.68E-01,,6.355058,0.975423126,,,,,,,,,
,,,,,,9.77E-01,4.68E-01,,6.366756721,0.975471606,,,,,,,,,
,,,,,,9.77E-01,4.68E-01,,6.378455441,0.975519857,,,,,,,,,
,,,,,,9.77E-01,4.68E-01,,6.390154161,0.975567881,,,,,,,,,
,,,,,,9.77E-01,4.68E-01,,6.401852882,0.97561568,,,,,,,,,
,,,,,,9.77E-01,4.68E-01,,6.413551602,0.975663257,,,,,,,,,
,,,,,,9.77E-01,4.69E-01,,6.425250322,0.975710612,,,,,,,,,
,,,,,,9.77E-01,4.69E-01,,6.436949042,0.975757745,,,,,,,,,
,,,,,,9.77E-01,4.69E-01,,6.448647763,0.975804659,,,,,,,,,
,,,,,,9.77E-01,4.69E-01,,6.460346483,0.975851354,,,,,,,,,
,,,,,,9.77E-01,4.69E-01,,6.472045203,0.975897833,,,,,,,,,
,,,,,,9.77E-01,4.69E-01,,6.483743923,0.975944096,,,,,,,,,
,,,,,,9.77E-01,4.69E-01,,6.495442644,0.975990147,,,,,,,,,
,,,,,,9.78E-01,4.69E-01,,6.507141364,0.976035987,,,,,,,,,
,,,,,,9.78E-01,4.69E-01,,6.518840084,0.976081618,,,,,,,,,
,,,,,,9.78E-01,4.69E-01,,6.530538805,0.976127043,,,,,,,,,
,,,,,,9.78E-01,4.70E-01,,6.542237525,0.976172262,,,,,,,,,
,,,,,,9.78E-01,4.70E-01,,6.553936245,0.976217276,,,,,,,,,
,,,,,,9.78E-01,4.70E-01,,6.565634965,0.976262087,,,,,,,,,
,,,,,,9.78E-01,4.70E-01,,6.577333686,0.976306695,,,,,,,,,
,,,,,,9.78E-01,4.70E-01,,6.589032406,0.976351103,,,,,,,,,
,,,,,,9.78E-01,4.70E-01,,6.600731126,0.976395313,,,,,,,,,
,,,,,,9.78E-01,4.70E-01,,6.612429846,0.976439326,,,,,,,,,
,,,,,,9.78E-01,4.70E-01,,6.624128567,0.976483144,,,,,,,,,
,,,,,,9.78E-01,4.70E-01,,6.635827287,0.97652677,,,,,,,,,
,,,,,,9.78E-01,4.70E-01,,6.647526007,0.976570205,,,,,,,,,
,,,,,,9.78E-01,4.71E-01,,6.659224727,0.976613451,,,,,,,,,
,,,,,,9.78E-01,4.71E-01,,6.670923448,0.976656509,,,,,,,,,
,,,,,,9.78E-01,4.71E-01,,6.682622168,0.976699382,,,,,,,,,
,,,,,,9.78E-01,4.71E-01,,6.694320888,0.97674207,,,,,,,,,
,,,,,,9.78E-01,4.71E-01,,6.706019609,0.976784578,,,,,,,,,
,,,,,,9.78E-01,4.71E-01,,6.717718329,0.976826906,,,,,,,,,
,,,,,,9.78E-01,4.71E-01,,6.729417049,0.976869058,,,,,,,,,
,,,,,,9.78E-01,4.71E-01,,6.741115769,0.976911036,,,,,,,,,
,,,,,,9.78E-01,4.71E-01,,6.75281449,0.976952842,,,,,,,,,
,,,,,,9.78E-01,4.71E-01,,6.76451321,0.976994477,,,,,,,,,
,,,,,,9.78E-01,4.72E-01,,6.77621193,0.977035944,,,,,,,,,
,,,,,,9.78E-01,4.72E-01,,6.78791065,0.977077243,,,,,,,,,
,,,,,,9.78E-01,4.72E-01,,6.799609371,0.977118376,,,,,,,,,
,,,,,,9.78E-01,4.72E-01,,6.811308091,0.977159344,,,,,,,,,
,,,,,,9.78E-01,4.72E-01,,6.823006811,0.977200149,,,,,,,,,
,,,,,,9.78E-01,4.72E-01,,6.834705532,0.977240791,,,,,,,,,
,,,,,,9.78E-01,4.72E-01,,6.846404252,0.977281273,,,,,,,,,
,,,,,,9.78E-01,4.72E-01,,6.858102972,0.977321597,,,,,,,,,
,,,,,,9.78E-01,4.72E-01,,6.869801692,0.977361763,,,,,,,,,
,,,,,,9.78E-01,4.72E-01,,6.881500413,0.977401773,,,,,,,,,
,,,,,,9.78E-01,4.73E-01,,6.893199133,0.977441627,,,,,,,,,
,,,,,,9.78E-01,4.73E-01,,6.904897853,0.977481327,,,,,,,,,
,,,,,,9.78E-01,4.73E-01,,6.916596573,0.977520871,,,,,,,,,
,,,,,,9.78E-01,4.73E-01,,6.928295294,0.977560262,,,,,,,,,
,,,,,,9.78E-01,4.73E-01,,6.939994014,0.977599499,,,,,,,,,
,,,,,,9.78E-01,4.73E-01,,6.951692734,0.977638583,,,,,,,,,
,,,,,,9.78E-01,4.73E-01,,6.963391455,0.977677517,,,,,,,,,
,,,,,,9.78E-01,4.73E-01,,6.975090175,0.9777163,,,,,,,,,
,,,,,,9.78E-01,4.73E-01,,6.986788895,0.977754934,,,,,,,,,
,,,,,,9.78E-01,4.73E-01,,6.998487615,0.97779342,,,,,,,,,
,,,,,,9.78E-01,4.74E-01,,7.010186336,0.977831759,,,,,,,,,
,,,,,,9.78E-01,4.74E-01,,7.021885056,0.977869953,,,,,,,,,
,,,,,,9.78E-01,4.74E-01,,7.033583776,0.977908002,,,,,,,,,
,,,,,,9.78E-01,4.74E-01,,7.045282496,0.977945907,,,,,,,,,
,,,,,,9.78E-01,4.74E-01,,7.056981217,0.977983669,,,,,,,,,
,,,,,,9.78E-01,4.74E-01,,7.068679937,0.97802129,,,,,,,,,
,,,,,,9.78E-01,4.74E-01,,7.080378657,0.97805877,,,,,,,,,
,,,,,,9.78E-01,4.74E-01,,7.092077378,0.97809611,,,,,,,,,
,,,,,,9.78E-01,4.74E-01,,7.103776098,0.978133309,,,,,,,,,
,,,,,,9.78E-01,4.74E-01,,7.115474818,0.97817037,,,,,,,,,
,,,,,,9.79E-01,4.75E-01,,7.127173538,0.978207291,,,,,,,,,
,,,,,,9.79E-01,4.75E-01,,7.138872259,0.978244075,,,,,,,,,
,,,,,,9.79E-01,4.75E-01,,7.150570979,0.978280723,,,,,,,,,
,,,,,,9.79E-01,4.75E-01,,7.162269699,0.978317237,,,,,,,,,
,,,,,,9.79E-01,4.75E-01,,7.173968419,0.978353616,,,,,,,,,
,,,,,,9.79E-01,4.75E-01,,7.18566714,0.978389864,,,,,,,,,
,,,,,,9.79E-01,4.75E-01,,7.19736586,0.978425979,,,,,,,,,
,,,,,,9.79E-01,4.75E-01,,7.20906458,0.978461965,,,,,,,,,
,,,,,,9.79E-01,4.75E-01,,7.220763301,0.978497821,,,,,,,,,
,,,,,,9.79E-01,4.75E-01,,7.232462021,0.978533548,,,,,,,,,
,,,,,,9.79E-01,4.76E-01,,7.244160741,0.978569148,,,,,,,,,
,,,,,,9.79E-01,4.76E-01,,7.255859461,0.978604622,,,,,,,,,
,,,,,,9.79E-01,4.76E-01,,7.267558182,0.978639971,,,,,,,,,
,,,,,,9.79E-01,4.76E-01,,7.279256902,0.978675196,,,,,,,,,
,,,,,,9.79E-01,4.76E-01,,7.290955622,0.9787103,,,,,,,,,
,,,,,,9.79E-01,4.76E-01,,7.302654342,0.978745283,,,,,,,,,
,,,,,,9.79E-01,4.76E-01,,7.314353063,0.978780146,,,,,,,,,
,,,,,,9.79E-01,4.76E-01,,7.326051783,0.978814891,,,,,,,,,
,,,,,,9.79E-01,4.76E-01,,7.337750503,0.978849519,,,,,,,,,
,,,,,,9.79E-01,4.76E-01,,7.349449223,0.978884031,,,,,,,,,
,,,,,,9.79E-01,4.77E-01,,7.361147944,0.978918427,,,,,,,,,
,,,,,,9.79E-01,4.77E-01,,7.372846664,0.978952708,,,,,,,,,
,,,,,,9.79E-01,4.77E-01,,7.384545384,0.978986875,,,,,,,,,
,,,,,,9.79E-01,4.77E-01,,7.396244105,0.979020926,,,,,,,,,
,,,,,,9.79E-01,4.77E-01,,7.407942825,0.979054864,,,,,,,,,
,,,,,,9.79E-01,4.77E-01,,7.419641545,0.97908869,,,,,,,,,
,,,,,,9.79E-01,4.77E-01,,7.431340265,0.979122404,,,,,,,,,
,,,,,,9.79E-01,4.77E-01,,7.443038986,0.979156009,,,,,,,,,
,,,,,,9.79E-01,4.77E-01,,7.454737706,0.979189507,,,,,,,,,
,,,,,,9.79E-01,4.77E-01,,7.466436426,0.979222901,,,,,,,,,
,,,,,,9.79E-01,4.78E-01,,7.478135146,0.979256192,,,,,,,,,
,,,,,,9.79E-01,4.78E-01,,7.489833867,0.979289384,,,,,,,,,
,,,,,,9.79E-01,4.78E-01,,7.501532587,0.979322477,,,,,,,,,
,,,,,,9.79E-01,4.78E-01,,7.513231307,0.979355472,,,,,,,,,
,,,,,,9.79E-01,4.78E-01,,7.524930028,0.97938837,,,,,,,,,
,,,,,,9.79E-01,4.78E-01,,7.536628748,0.979421172,,,,,,,,,
,,,,,,9.79E-01,4.78E-01,,7.548327468,0.979453878,,,,,,,,,
,,,,,,9.79E-01,4.78E-01,,7.560026188,0.979486489,,,,,,,,,
,,,,,,9.79E-01,4.78E-01,,7.571724909,0.979519007,,,,,,,,,
,,,,,,9.79E-01,4.78E-01,,7.583423629,0.979551433,,,,,,,,,
,,,,,,9.79E-01,4.79E-01,,7.595122349,0.979583769,,,,,,,,,
,,,,,,9.79E-01,4.79E-01,,7.606821069,0.979616018,,,,,,,,,
,,,,,,9.79E-01,4.79E-01,,7.61851979,0.979648179,,,,,,,,,
,,,,,,9.79E-01,4.79E-01,,7.63021851,0.979680254,,,,,,,,,
,,,,,,9.79E-01,4.79E-01,,7.64191723,0.979712243,,,,,,,,,
,,,,,,9.80E-01,4.79E-01,,7.653615951,0.979744145,,,,,,,,,
,,,,,,9.80E-01,4.79E-01,,7.665314671,0.979775961,,,,,,,,,
,,,,,,9.80E-01,4.79E-01,,7.677013391,0.97980769,,,,,,,,,
,,,,,,9.80E-01,4.79E-01,,7.688712111,0.979839334,,,,,,,,,
,,,,,,9.80E-01,4.79E-01,,7.700410832,0.979870892,,,,,,,,,
,,,,,,9.80E-01,4.80E-01,,7.712109552,0.979902367,,,,,,,,,
,,,,,,9.80E-01,4.80E-01,,7.723808272,0.979933759,,,,,,,,,
,,,,,,9.80E-01,4.80E-01,,7.735506992,0.979965072,,,,,,,,,
,,,,,,9.80E-01,4.80E-01,,7.747205713,0.979996305,,,,,,,,,
,,,,,,9.80E-01,4.80E-01,,7.758904433,0.98002746,,,,,,,,,
,,,,,,9.80E-01,4.80E-01,,7.770603153,0.980058539,,,,,,,,,
,,,,,,9.80E-01,4.80E-01,,7.782301874,0.98008954,,,,,,,,,
,,,,,,9.80E-01,4.80E-01,,7.794000594,0.980120465,,,,,,,,,
,,,,,,9.80E-01,4.80E-01,,7.805699314,0.980151312,,,,,,,,,
,,,,,,9.80E-01,4.80E-01,,7.817398034,0.980182082,,,,,,,,,
,,,,,,9.80E-01,4.81E-01,,7.829096755,0.980212774,,,,,,,,,
,,,,,,9.80E-01,4.81E-01,,7.840795475,0.980243387,,,,,,,,,
,,,,,,9.80E-01,4.81E-01,,7.852494195,0.980273922,,,,,,,,,
,,,,,,9.80E-01,4.81E-01,,7.864192915,0.980304381,,,,,,,,,
,,,,,,9.80E-01,4.81E-01,,7.875891636,0.980334763,,,,,,,,,
,,,,,,9.80E-01,4.81E-01,,7.887590356,0.980365072,,,,,,,,,
,,,,,,9.80E-01,4.81E-01,,7.899289076,0.980395308,,,,,,,,,
,,,,,,9.80E-01,4.81E-01,,7.910987796,0.980425474,,,,,,,,,
,,,,,,9.80E-01,4.81E-01,,7.922686517,0.98045557,,,,,,,,,
,,,,,,9.80E-01,4.81E-01,,7.934385237,0.980485599,,,,,,,,,
,,,,,,9.80E-01,4.82E-01,,7.946083957,0.980515561,,,,,,,,,
,,,,,,9.80E-01,4.82E-01,,7.957782678,0.980545456,,,,,,,,,
,,,,,,9.80E-01,4.82E-01,,7.969481398,0.980575286,,,,,,,,,
,,,,,,9.80E-01,4.82E-01,,7.981180118,0.980605049,,,,,,,,,
,,,,,,9.80E-01,4.82E-01,,7.992878838,0.980634747,,,,,,,,,
,,,,,,9.80E-01,4.82E-01,,8.004577559,0.980664379,,,,,,,,,
,,,,,,9.80E-01,4.82E-01,,8.016276279,0.980693944,,,,,,,,,
,,,,,,9.80E-01,4.82E-01,,8.027974999,0.980723443,,,,,,,,,
,,,,,,9.80E-01,4.82E-01,,8.039673719,0.980752874,,,,,,,,,
,,,,,,9.80E-01,4.82E-01,,8.05137244,0.98078224,,,,,,,,,
